timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685748852771,697,HTTP Request,200,OK,Thread-Group-default-40 1-1,text,true,,147,132,41,41,http://127.0.0.1:31113/fibo-default,696,0,0
1685748852822,647,HTTP Request,200,OK,Thread-Group-default-40 1-4,text,true,,147,132,41,41,http://127.0.0.1:31113/fibo-default,647,0,0
1685748852840,881,HTTP Request,200,OK,Thread-Group-default-40 1-5,text,true,,147,132,56,56,http://127.0.0.1:31113/fibo-default,881,0,0
1685748852925,857,HTTP Request,200,OK,Thread-Group-default-40 1-10,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,856,0,1
1685748853043,837,HTTP Request,200,OK,Thread-Group-default-40 1-17,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,836,0,1
1685748852856,1157,HTTP Request,200,OK,Thread-Group-default-40 1-6,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1157,0,0
1685748852890,1128,HTTP Request,200,OK,Thread-Group-default-40 1-8,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,1128,0,0
1685748852960,1062,HTTP Request,200,OK,Thread-Group-default-40 1-12,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1060,0,1
1685748852788,1336,HTTP Request,200,OK,Thread-Group-default-40 1-2,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1336,0,0
1685748853077,1056,HTTP Request,200,OK,Thread-Group-default-40 1-19,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1054,0,1
1685748853111,1028,HTTP Request,200,OK,Thread-Group-default-40 1-21,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,1026,0,1
1685748852873,1479,HTTP Request,200,OK,Thread-Group-default-40 1-7,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1478,0,0
1685748852943,1409,HTTP Request,200,OK,Thread-Group-default-40 1-11,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1409,0,1
1685748852805,1562,HTTP Request,200,OK,Thread-Group-default-40 1-3,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1561,0,0
1685748853231,1136,HTTP Request,200,OK,Thread-Group-default-40 1-28,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1135,0,1
1685748852992,1375,HTTP Request,200,OK,Thread-Group-default-40 1-14,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1374,0,0
1685748853128,1246,HTTP Request,200,OK,Thread-Group-default-40 1-22,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,1245,0,0
1685748853249,1129,HTTP Request,200,OK,Thread-Group-default-40 1-29,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1129,0,0
1685748853095,1288,HTTP Request,200,OK,Thread-Group-default-40 1-20,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,1285,0,0
1685748853147,1239,HTTP Request,200,OK,Thread-Group-default-40 1-23,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1239,0,1
1685748853027,1734,HTTP Request,200,OK,Thread-Group-default-40 1-16,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1734,0,0
1685748853709,1098,HTTP Request,200,OK,Thread-Group-default-40 1-56,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,1098,0,0
1685748853163,2188,HTTP Request,200,OK,Thread-Group-default-40 1-24,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2188,0,4
1685748853181,2174,HTTP Request,200,OK,Thread-Group-default-40 1-25,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2174,0,1
1685748853742,1628,HTTP Request,200,OK,Thread-Group-default-40 1-58,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1627,0,0
1685748853657,1713,HTTP Request,200,OK,Thread-Group-default-40 1-53,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1713,0,0
1685748853010,2367,HTTP Request,200,OK,Thread-Group-default-40 1-15,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2367,0,0
1685748853061,2372,HTTP Request,200,OK,Thread-Group-default-40 1-18,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2372,0,0
1685748853435,2006,HTTP Request,200,OK,Thread-Group-default-40 1-40,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2004,0,0
1685748853214,2237,HTTP Request,200,OK,Thread-Group-default-40 1-27,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2237,0,1
1685748853282,2173,HTTP Request,200,OK,Thread-Group-default-40 1-31,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2168,0,0
1685748853776,1806,HTTP Request,200,OK,Thread-Group-default-40 1-60,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1806,0,0
1685748853503,2093,HTTP Request,200,OK,Thread-Group-default-40 1-44,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,2093,0,0
1685748854018,1602,HTTP Request,200,OK,Thread-Group-default-40 1-8,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1602,0,1
1685748854807,824,HTTP Request,200,OK,Thread-Group-default-40 1-56,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,823,0,0
1685748852909,2723,HTTP Request,200,OK,Thread-Group-default-40 1-9,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,2722,0,0
1685748853315,2319,HTTP Request,200,OK,Thread-Group-default-40 1-33,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,2319,0,1
1685748853606,2029,HTTP Request,200,OK,Thread-Group-default-40 1-50,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2028,0,0
1685748853782,1857,HTTP Request,200,OK,Thread-Group-default-40 1-10,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,1856,0,0
1685748853198,2445,HTTP Request,200,OK,Thread-Group-default-40 1-26,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2441,0,0
1685748853555,2090,HTTP Request,200,OK,Thread-Group-default-40 1-47,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2089,0,1
1685748854134,1512,HTTP Request,200,OK,Thread-Group-default-40 1-19,text,true,,148,132,60,60,http://127.0.0.1:31113/fibo-default,1511,0,0
1685748852976,2674,HTTP Request,200,OK,Thread-Group-default-40 1-13,text,true,,147,132,60,60,http://127.0.0.1:31113/fibo-default,2674,0,0
